times,sauna,lüftung,gastronomie,gesundheitspark,technik,gesamt
23-11-2013 13:00:00,22150.6,19956.9,37537.4,69380.7,62344.1,269333.3
23-11-2013 13:15:00,20081.3,19957.7,41097.2,53913.5,43494.8,266666.7
23-11-2013 13:30:00,21842.4,19757.8,44098.2,50444.9,38290.4,241333.3
23-11-2013 13:45:00,19861.6,19992.8,33872.8,53803.6,40690.6,237333.3
23-11-2013 14:00:00,21057.4,20004.5,34471.3,42563.7,40293.0,225333.3
23-11-2013 14:15:00,20832.2,20023.5,32472.2,47034.0,39502.5,220000.0
23-11-2013 14:30:00,17749.2,20033.8,37795.9,41941.0,40829.7,220000.0
23-11-2013 14:45:00,21947.6,19833.5,35410.1,47561.2,38728.9,220000.0
23-11-2013 15:00:00,24254.5,19986.2,24421.6,39275.8,40739.4,226666.7
23-11-2013 15:15:00,19799.0,19993.2,23730.8,46958.2,38746.7,210666.7
23-11-2013 15:30:00,21151.1,20061.8,35031.9,46523.4,40740.2,210666.7
23-11-2013 15:45:00,23332.2,20148.6,27525.8,43182.5,38489.6,228000.0
23-11-2013 16:00:00,25334.5,19940.5,26146.7,41066.1,41143.5,213333.3
23-11-2013 16:15:00,18030.1,20119.6,33633.3,41947.1,38481.6,222666.7
23-11-2013 16:30:00,18617.2,20127.7,23468.8,46831.0,41145.0,220000.0
23-11-2013 16:45:00,22437.3,20080.5,31482.6,45481.0,39564.9,213333.3
23-11-2013 17:00:00,22987.8,20122.1,32173.9,39965.1,40467.1,226666.7
23-11-2013 17:15:00,20711.9,19917.9,39568.7,41820.8,63191.8,228000.0
23-11-2013 17:30:00,19587.4,20094.8,33849.7,40413.0,63539.3,256000.0
23-11-2013 17:45:00,23356.6,20103.9,33730.9,40556.7,62414.2,246666.7
23-11-2013 18:00:00,23622.6,20110.1,26524.4,35565.2,63434.6,253333.3
23-11-2013 18:15:00,20668.6,20009.6,27365.5,36995.2,62909.7,240000.0
23-11-2013 18:30:00,20436.0,19867.1,21122.6,38300.6,63149.1,240000.0
23-11-2013 18:45:00,18380.4,20052.1,23787.9,36946.0,62473.5,229333.3
23-11-2013 19:00:00,18933.3,20022.3,18454.2,33226.6,62312.7,222666.7
23-11-2013 19:15:00,20806.7,20034.2,24542.9,33671.6,62474.0,216000.0
23-11-2013 19:30:00,18508.2,20028.1,24399.7,33360.1,62736.9,226666.7
23-11-2013 19:45:00,16706.9,19889.2,22783.2,35611.8,62146.2,225333.3
23-11-2013 20:00:00,23022.4,20050.4,26787.2,34344.2,42359.9,224000.0
23-11-2013 20:15:00,21530.6,20038.4,22508.7,31742.4,38752.3,220000.0
23-11-2013 20:30:00,18826.1,20068.1,15262.1,32237.4,40853.0,202666.7
23-11-2013 20:45:00,12495.3,20100.9,7573.0,31304.9,24838.1,194666.7
23-11-2013 21:00:00,8157.7,20081.7,7939.0,34081.5,27031.6,165333.3
23-11-2013 21:15:00,8442.6,19894.2,6371.8,32131.7,24715.6,154666.7
23-11-2013 21:30:00,3690.8,20080.1,6992.6,30945.3,27095.2,144000.0
23-11-2013 21:45:00,3331.1,20115.2,5036.5,32303.1,24550.8,141333.3
23-11-2013 22:00:00,1161.8,20150.6,5796.5,31044.2,19235.2,136000.0
23-11-2013 22:15:00,1225.5,20155.8,4195.5,31339.2,17451.7,120000.0
23-11-2013 22:30:00,1320.0,19964.6,4708.2,28519.3,19777.9,113333.3
23-11-2013 22:45:00,1252.6,20171.0,4036.1,35275.4,19956.2,116000.0
23-11-2013 23:00:00,1110.4,20122.0,4577.4,34257.0,17531.5,114666.7
23-11-2013 23:15:00,1251.9,20148.9,3327.4,32030.5,19782.2,114666.7
23-11-2013 23:30:00,1213.1,20134.8,4364.0,34035.3,17217.2,110666.7
23-11-2013 23:45:00,1247.1,19982.3,3757.4,34011.3,23315.2,109333.3
24-11-2013 00:00:00,1221.0,20170.1,2972.8,32567.6,41837.7,114666.7
24-11-2013 00:15:00,1219.7,20176.1,2327.6,32373.3,41457.5,129333.3
24-11-2013 00:30:00,1206.1,20167.1,2902.9,34135.8,41541.1,126666.7
24-11-2013 00:45:00,1148.6,20155.4,2318.9,34156.7,41460.1,128000.0
24-11-2013 01:00:00,1337.8,19939.2,2329.9,32758.3,41405.6,126666.7
24-11-2013 01:15:00,1207.0,20169.7,2684.9,33785.5,41088.1,126666.7
24-11-2013 01:30:00,1236.8,20162.7,4595.5,34449.3,40532.4,124000.0
24-11-2013 01:45:00,1212.2,20180.0,4162.2,31177.2,40721.7,125333.3
24-11-2013 02:00:00,1224.1,20165.7,4062.0,30847.1,40617.6,124000.0
24-11-2013 02:15:00,1242.1,20000.7,4460.4,29249.0,40500.1,124000.0
24-11-2013 02:30:00,1148.4,20169.9,3782.7,29781.9,39289.5,122666.7
24-11-2013 02:45:00,1209.2,20204.9,4365.7,31245.1,17026.5,122666.7
24-11-2013 03:00:00,1257.5,20180.0,3868.9,27893.7,19363.6,101333.3
24-11-2013 03:15:00,1229.8,20196.5,4098.0,29094.7,17340.9,101333.3
24-11-2013 03:30:00,1162.2,20018.9,3810.5,31254.3,19168.1,98666.7
24-11-2013 03:45:00,1202.7,20196.4,4655.9,27873.5,16864.0,102666.7
24-11-2013 04:00:00,1258.2,20198.1,6288.8,29767.4,19124.3,97333.3
24-11-2013 04:15:00,1106.5,20202.0,4426.0,30865.2,16878.1,104000.0
24-11-2013 04:30:00,1183.6,20184.7,4316.6,39879.0,19114.9,98666.7
24-11-2013 04:45:00,2073.3,19910.0,4859.0,37177.0,16125.1,106666.7
24-11-2013 05:00:00,3716.3,19052.7,4365.9,36559.4,11026.7,112000.0
24-11-2013 05:15:00,3453.1,19235.0,7580.4,37604.9,9465.6,116000.0
24-11-2013 05:30:00,3750.1,19898.6,26124.6,32862.4,18693.9,122666.7
24-11-2013 05:45:00,3602.4,20022.4,24508.5,33213.0,19672.5,152000.0
24-11-2013 06:00:00,3659.4,20004.9,12841.3,35390.4,24964.1,153333.3
24-11-2013 06:15:00,3682.2,19788.2,13738.7,31557.2,27218.1,152000.0
24-11-2013 06:30:00,3664.9,20004.2,16988.2,32460.7,26057.7,153333.3
24-11-2013 06:45:00,3738.3,20099.2,21172.8,33175.0,49568.4,153333.3
24-11-2013 07:00:00,3768.7,20169.2,25435.0,31506.8,49116.7,180000.0
24-11-2013 07:15:00,3671.7,20159.9,17743.8,32475.8,49177.6,182666.7
24-11-2013 07:30:00,3789.7,19969.2,43932.1,35352.6,48807.8,180000.0
24-11-2013 07:45:00,3661.3,20051.5,42336.3,31432.4,50159.2,205333.3
24-11-2013 08:00:00,3637.1,20048.7,29770.5,32702.9,62730.8,206666.7
24-11-2013 08:15:00,17218.3,20045.4,53595.5,30268.3,62471.9,205333.3
24-11-2013 08:30:00,36265.6,20006.0,37848.7,27890.5,62447.3,242666.7
24-11-2013 08:45:00,29479.1,19829.0,31401.3,40587.1,62557.2,244000.0
24-11-2013 09:00:00,25217.2,19990.5,33195.8,39295.7,62284.2,242666.7
24-11-2013 09:15:00,24944.4,20046.4,31694.3,28454.8,61945.8,237333.3
24-11-2013 09:30:00,25110.1,20061.1,29643.7,27318.7,40342.8,226666.7
24-11-2013 09:45:00,22318.2,20052.5,30003.2,31685.6,40399.5,204000.0
24-11-2013 10:00:00,17691.8,19858.5,29779.5,33365.7,39733.9,205333.3
24-11-2013 10:15:00,18769.9,20014.1,31158.8,27724.3,41152.9,204000.0
24-11-2013 10:30:00,20339.3,20041.8,37524.7,30686.1,38818.7,205333.3
24-11-2013 10:45:00,22309.1,20010.6,70904.4,29244.3,41075.8,209333.3
24-11-2013 11:00:00,22870.3,19987.5,30716.8,28709.9,38908.4,249333.3
24-11-2013 11:15:00,23794.9,19798.8,27393.8,31562.3,40996.2,202666.7
24-11-2013 11:30:00,17835.1,19952.4,35743.2,32091.0,38789.3,201333.3
24-11-2013 11:45:00,19012.4,19989.7,42834.3,30261.8,41085.9,208000.0
24-11-2013 12:00:00,17119.6,19997.4,40133.7,33490.8,38823.5,216000.0
24-11-2013 12:15:00,17733.4,20022.2,42537.3,30060.5,41264.5,212000.0
24-11-2013 12:30:00,17541.2,20033.5,38518.2,29071.7,41094.6,214666.7
24-11-2013 12:45:00,17560.9,19837.9,33764.5,29025.5,39034.7,209333.3
24-11-2013 13:00:00,21048.0,20046.9,34094.8,34940.9,41177.1,204000.0
24-11-2013 13:15:00,17810.6,20073.2,48260.5,32663.2,39621.3,212000.0
24-11-2013 13:30:00,16976.5,20072.7,36678.1,32604.7,41256.2,222666.7
24-11-2013 13:45:00,22955.1,20075.0,33805.5,33913.2,38743.9,206666.7
24-11-2013 14:00:00,17232.3,19810.9,31533.1,34078.2,41118.1,208000.0
24-11-2013 14:15:00,17316.2,20015.3,28698.9,31115.1,39386.7,208000.0
24-11-2013 14:30:00,23422.8,20051.2,37652.7,32004.3,41051.7,198666.7
24-11-2013 14:45:00,21546.6,20044.2,38426.5,31264.4,39297.1,217333.3
24-11-2013 15:00:00,24008.8,20056.2,40753.2,33891.2,40883.6,212000.0
24-11-2013 15:15:00,22836.2,19832.0,24450.4,43626.9,41261.4,225333.3
24-11-2013 15:30:00,17565.7,20002.1,41058.7,32321.9,38725.1,213333.3
24-11-2013 15:45:00,22243.4,20005.7,28420.0,37042.3,41054.5,217333.3
24-11-2013 16:00:00,23195.9,20081.0,27480.7,34250.3,39417.0,210666.7
24-11-2013 16:15:00,18699.5,20146.9,25137.7,32152.0,41507.6,216000.0
24-11-2013 16:30:00,19620.6,19929.1,26689.2,33451.7,39060.7,202666.7
24-11-2013 16:45:00,21425.9,20066.7,23207.0,35914.1,41560.2,205333.3
24-11-2013 17:00:00,20820.0,20160.3,23412.1,37889.5,38985.6,218666.7
24-11-2013 17:15:00,18865.0,20183.2,21748.9,31824.5,41388.7,210666.7
24-11-2013 17:30:00,22535.2,20190.9,26103.8,30999.5,40787.9,204000.0
24-11-2013 17:45:00,20627.3,20007.7,23355.6,35433.9,39504.9,212000.0
24-11-2013 18:00:00,21673.8,20203.4,40057.2,34604.1,41580.5,212000.0
24-11-2013 18:15:00,22078.7,20208.9,26192.9,32623.0,39813.4,230666.7
24-11-2013 18:30:00,18673.8,20145.1,31879.6,32605.9,41264.8,213333.3
24-11-2013 18:45:00,16837.7,20105.2,29839.8,29966.5,39077.6,214666.7
24-11-2013 19:00:00,21528.1,19895.7,25052.4,32199.2,41668.4,204000.0
24-11-2013 19:15:00,16584.5,20050.2,27032.6,37861.4,39157.9,208000.0
24-11-2013 19:30:00,16684.3,20059.0,26480.5,35046.2,41712.1,202666.7
24-11-2013 19:45:00,18257.9,20048.4,25460.2,35577.1,39090.6,205333.3
24-11-2013 20:00:00,18155.1,20049.4,22949.6,38436.8,41348.0,202666.7
24-11-2013 20:15:00,17115.9,20084.3,21773.5,34905.6,41120.0,208000.0
24-11-2013 20:30:00,19103.6,19851.5,14166.8,36036.1,39804.7,204000.0
24-11-2013 20:45:00,18457.7,20109.8,8232.5,35662.7,39564.8,200000.0
24-11-2013 21:00:00,8170.2,20120.3,7331.6,35091.0,25598.0,188000.0
24-11-2013 21:15:00,7993.7,20149.1,5938.1,35912.0,27469.4,158666.7
24-11-2013 21:30:00,6722.8,20130.7,5537.5,34904.8,25664.5,148000.0
24-11-2013 21:45:00,1866.6,19934.0,5566.8,33354.6,27193.2,141333.3
24-11-2013 22:00:00,1162.7,20161.5,5178.9,34288.3,17468.1,133333.3
24-11-2013 22:15:00,1199.6,20198.8,5023.7,34669.1,19285.0,116000.0
24-11-2013 22:30:00,1275.1,20180.8,5071.6,36223.4,17049.6,116000.0
24-11-2013 22:45:00,1204.8,20219.5,7244.6,33361.2,19621.7,114666.7
24-11-2013 23:00:00,1279.8,20023.1,4793.2,33118.4,19291.9,116000.0
24-11-2013 23:15:00,1202.2,20228.5,5972.5,30482.7,17608.3,109333.3
24-11-2013 23:30:00,1358.6,20199.0,5272.3,32475.5,19454.6,110666.7
24-11-2013 23:45:00,1217.6,20245.0,4431.0,32521.4,17544.1,112000.0
25-11-2013 00:00:00,1258.3,20165.3,4008.7,31874.8,19410.5,106666.7
25-11-2013 00:15:00,1198.7,19983.6,4009.0,28888.4,17421.4,106666.7
25-11-2013 00:30:00,1237.4,20184.1,3933.0,29212.2,19361.9,101333.3
25-11-2013 00:45:00,1201.7,20251.8,3538.2,29489.5,17348.0,102666.7
25-11-2013 01:00:00,1267.4,20237.2,4657.8,27968.3,19278.3,100000.0
25-11-2013 01:15:00,1210.8,20239.2,4671.4,28315.8,18141.8,100000.0
25-11-2013 01:30:00,1270.0,20038.8,3771.2,31194.6,18852.6,101333.3
25-11-2013 01:45:00,1288.8,20217.5,4203.6,29118.7,19390.5,102666.7
25-11-2013 02:00:00,1169.1,20212.3,4212.0,27274.2,17444.9,101333.3
25-11-2013 02:15:00,1202.9,20202.4,4253.7,29803.7,19347.1,98666.7
25-11-2013 02:30:00,1305.9,19764.3,4163.3,29018.3,11926.0,104000.0
25-11-2013 02:45:00,1256.5,19586.9,3613.6,28649.0,13099.4,93333.3
25-11-2013 03:00:00,1251.9,19734.3,3994.4,29207.3,11169.0,93333.3
25-11-2013 03:15:00,1209.3,19756.0,6246.3,32939.5,13276.3,93333.3
25-11-2013 03:30:00,1273.4,19755.2,4448.6,32122.3,11145.2,100000.0
25-11-2013 03:45:00,1177.8,19781.2,3751.7,36801.9,13008.6,94666.7
25-11-2013 04:00:00,1158.6,19786.3,3796.4,75736.5,13486.1,116666.7
25-11-2013 04:15:00,1208.0,19568.3,3375.1,63008.2,14756.3,121333.3
25-11-2013 04:30:00,1266.2,19776.2,4031.3,76865.4,14434.8,117333.3
25-11-2013 04:45:00,1562.5,19715.4,3647.1,71005.1,10628.8,126666.7
25-11-2013 05:00:00,3668.1,19379.6,3715.0,70584.0,11665.9,126666.7
25-11-2013 05:15:00,3888.7,19473.0,19399.3,63754.7,9429.7,140000.0
25-11-2013 05:30:00,3760.0,19598.7,27094.5,71408.0,14542.3,145333.3
25-11-2013 05:45:00,3774.3,20214.2,17722.4,72319.6,19858.6,164000.0
25-11-2013 06:00:00,3941.3,20195.1,12819.1,79754.9,26986.2,161333.3
25-11-2013 06:15:00,3662.0,20138.2,15315.4,80403.6,28363.5,178666.7
25-11-2013 06:30:00,3828.3,20206.0,12456.9,97064.9,28094.9,194666.7
25-11-2013 06:45:00,3835.2,20014.3,13077.8,90772.1,30551.5,204000.0
25-11-2013 07:00:00,3716.5,20090.5,19056.7,87277.7,29858.5,201333.3
25-11-2013 07:15:00,3916.6,20171.6,24150.5,93098.7,37636.5,205333.3
25-11-2013 07:30:00,3703.5,20150.2,38748.2,84659.9,35390.1,222666.7
25-11-2013 07:45:00,3672.9,20150.7,54409.6,89678.1,39647.9,229333.3
25-11-2013 08:00:00,3759.8,19993.7,43866.3,88948.7,63987.8,252000.0
25-11-2013 08:15:00,19627.5,20129.4,32478.3,89340.4,63805.1,264000.0
25-11-2013 08:30:00,37479.7,20096.1,31620.9,91150.3,57988.7,272000.0
25-11-2013 08:45:00,29137.0,20124.2,39173.8,93770.8,58574.0,285333.3
25-11-2013 09:00:00,27626.2,20140.9,38934.3,126475.5,57799.8,284000.0
25-11-2013 09:15:00,22904.9,19961.5,40383.1,137501.9,59187.5,294666.7
25-11-2013 09:30:00,20005.9,20105.9,32072.3,128286.2,68968.7,296000.0
25-11-2013 09:45:00,22941.7,20117.6,33068.1,136673.5,68166.5,290666.7
25-11-2013 10:00:00,20166.5,20122.1,36301.4,131792.6,68498.9,297333.3
25-11-2013 10:15:00,21485.7,20111.0,42972.6,125920.6,66050.0,302666.7
25-11-2013 10:30:00,18973.4,20085.2,38799.1,138037.8,66760.7,298666.7
25-11-2013 10:45:00,20849.3,19876.2,37289.3,133188.5,65284.3,301333.3
25-11-2013 11:00:00,21036.6,20112.1,32670.0,132138.7,67277.8,296000.0
25-11-2013 11:15:00,18982.2,20165.5,26749.4,134408.0,66606.3,294666.7
25-11-2013 11:30:00,19040.9,20171.4,24790.5,136786.2,65135.3,285333.3
25-11-2013 11:45:00,17616.0,20166.8,36517.3,134228.7,66409.3,284000.0
25-11-2013 12:00:00,16024.8,19945.3,49037.1,137422.6,63780.9,293333.3
25-11-2013 12:15:00,18504.6,20144.0,34582.7,132853.8,68058.0,309333.3
25-11-2013 12:30:00,15689.4,20163.8,35624.9,126983.6,73182.8,294666.7
25-11-2013 12:45:00,17740.6,20174.3,36800.5,119182.7,73963.8,294666.7
25-11-2013 13:00:00,17054.8,20141.1,39727.9,115866.8,76239.1,292000.0
25-11-2013 13:15:00,16622.9,19963.2,48168.5,114393.4,80208.2,293333.3
25-11-2013 13:30:00,16042.5,20150.1,38378.4,124722.4,83297.6,304000.0
25-11-2013 13:45:00,16785.3,20194.4,34614.3,120974.6,83621.0,305333.3
25-11-2013 14:00:00,20256.1,20161.9,32826.9,124183.5,85263.9,302666.7
25-11-2013 14:15:00,16429.8,20131.1,36213.2,119774.7,85894.4,310666.7
25-11-2013 14:30:00,16864.7,19928.7,44121.6,127351.5,85067.5,302666.7
25-11-2013 14:45:00,20132.8,20140.4,41175.5,127988.0,84960.6,316000.0
25-11-2013 15:00:00,20806.1,20169.6,39568.8,132309.1,85525.9,317333.3
25-11-2013 15:15:00,19927.6,20199.3,43125.2,117007.8,86097.8,324000.0
25-11-2013 15:30:00,23657.6,20189.8,59523.2,122331.0,88384.1,323333.3
25-11-2013 15:45:00,26134.0,20028.9,57949.6,124498.5,91185.8,337333.3
25-11-2013 16:00:00,18992.5,20242.1,33876.3,123543.2,89703.7,344000.0
25-11-2013 16:15:00,18926.8,20211.2,36368.1,130800.8,92742.5,320000.0
25-11-2013 16:30:00,22139.3,20163.8,36009.6,125590.8,99381.5,330666.7
25-11-2013 16:45:00,18805.5,20220.4,24632.7,129329.7,99787.3,340000.0
25-11-2013 17:00:00,20399.9,20083.8,33795.5,135625.9,99473.9,322666.7
25-11-2013 17:15:00,17324.5,20278.7,39744.7,98546.0,96043.6,338666.7
25-11-2013 17:30:00,19057.5,20321.2,37566.8,97496.9,95686.8,332000.0
25-11-2013 17:45:00,20672.1,20328.5,30747.3,97137.2,96340.3,318666.7
25-11-2013 18:00:00,21838.2,20358.7,33836.6,98526.3,96809.2,322666.7
25-11-2013 18:15:00,21582.1,19796.6,30389.3,95722.4,82032.9,328000.0
25-11-2013 18:30:00,17679.4,20160.7,34459.7,94002.5,92334.1,301333.3
25-11-2013 18:45:00,20236.0,20357.2,29125.8,84105.5,92195.5,310666.7
25-11-2013 19:00:00,19650.0,20285.9,29712.7,75494.5,91529.9,293333.3
25-11-2013 19:15:00,18102.3,20238.9,30838.1,83366.8,84700.4,292000.0
25-11-2013 19:30:00,20161.1,20300.4,27641.2,55094.7,82360.8,288000.0
25-11-2013 19:45:00,17733.8,20097.3,23182.1,46429.5,82599.8,266666.7
25-11-2013 20:00:00,19158.4,20228.0,21511.5,40479.2,82295.5,250666.7
25-11-2013 20:15:00,14856.8,20306.6,18528.2,42996.0,81589.8,248000.0
25-11-2013 20:30:00,11353.2,20251.7,8999.9,40071.6,81622.3,249333.3
25-11-2013 20:45:00,7601.2,20319.1,10890.5,38650.2,80598.4,230666.7
25-11-2013 21:00:00,8080.4,20127.0,7397.0,36902.0,66248.2,221333.3
25-11-2013 21:15:00,7301.4,20371.5,7186.0,39774.9,65484.2,194666.7
25-11-2013 21:30:00,1447.8,20402.9,5533.2,35143.8,65069.5,189333.3
25-11-2013 21:45:00,959.2,20391.1,5765.6,37071.1,65096.8,178666.7
25-11-2013 22:00:00,881.1,20395.8,5575.8,38093.8,57854.2,172000.0
25-11-2013 22:15:00,943.6,20232.5,4549.8,33963.4,57993.4,157333.3
25-11-2013 22:30:00,811.0,20417.1,4640.1,37648.9,58040.6,153333.3
25-11-2013 22:45:00,863.4,20454.7,7389.5,32097.9,57859.1,154666.7
25-11-2013 23:00:00,905.8,20436.7,4157.8,35770.7,60073.6,154666.7
25-11-2013 23:15:00,791.2,20451.5,3968.5,37910.3,69283.3,152000.0
25-11-2013 23:30:00,788.6,20275.7,3872.8,31232.7,69071.0,160000.0
25-11-2013 23:45:00,844.3,20483.3,3812.7,37562.5,69227.8,158666.7
26-11-2013 00:00:00,910.9,20450.7,4074.5,33032.7,68717.9,161333.3
26-11-2013 00:15:00,835.8,20463.6,3915.2,35975.0,68941.2,156000.0
26-11-2013 00:30:00,846.6,20469.8,4083.2,30437.5,68957.4,158666.7
26-11-2013 00:45:00,903.5,20295.5,5396.8,29228.0,68722.8,153333.3
26-11-2013 01:00:00,790.3,20403.0,5024.7,28749.5,68657.0,152000.0
26-11-2013 01:15:00,780.0,20428.1,3670.0,28735.4,68652.2,154666.7
26-11-2013 01:30:00,926.4,20448.9,3806.4,27443.6,67322.9,152000.0
26-11-2013 01:45:00,823.8,20477.6,3649.9,29507.1,66811.0,149333.3
26-11-2013 02:00:00,849.0,20457.3,3892.9,32231.7,57950.9,149333.3
26-11-2013 02:15:00,891.5,20208.5,3901.5,27745.5,57969.0,144000.0
26-11-2013 02:30:00,850.2,20433.9,3760.0,29291.8,57941.7,142666.7
26-11-2013 02:45:00,816.1,19727.8,3866.5,28882.5,52904.3,140000.0
26-11-2013 03:00:00,836.7,19461.3,6545.5,28168.8,49711.0,137333.3
26-11-2013 03:15:00,813.7,19459.5,3878.0,34883.4,49762.9,132000.0
26-11-2013 03:30:00,834.0,19272.9,4120.3,31818.6,49807.0,134666.7
26-11-2013 03:45:00,719.8,19461.4,3828.4,31106.1,49487.5,129333.3
26-11-2013 04:00:00,851.3,19445.3,3559.5,70466.9,49603.0,154666.7
26-11-2013 04:15:00,890.5,19444.0,3682.6,63522.7,54658.8,156000.0
26-11-2013 04:30:00,824.6,19446.7,4050.1,71061.0,50542.6,160000.0
26-11-2013 04:45:00,1944.9,19058.0,3769.5,75616.4,48006.7,162666.7
26-11-2013 05:00:00,3249.2,18963.6,5185.3,69981.4,43947.4,169333.3
26-11-2013 05:15:00,3442.8,19181.2,9971.9,73543.9,45570.7,169333.3
26-11-2013 05:30:00,3714.4,19733.2,18743.2,80965.4,41458.2,176000.0
26-11-2013 05:45:00,3923.2,20355.9,17367.8,77856.6,53870.2,188000.0
26-11-2013 06:00:00,4073.9,20166.4,20703.6,86784.1,72677.5,210000.0
26-11-2013 06:15:00,3865.1,20312.3,24478.2,84001.7,72342.1,232000.0
26-11-2013 06:30:00,3823.6,20312.1,16845.1,91432.9,73522.3,238666.7
26-11-2013 06:45:00,3809.8,20355.7,10915.7,98037.3,73185.5,240000.0
26-11-2013 07:00:00,3888.7,20383.0,13070.3,88822.5,75534.6,242666.7
26-11-2013 07:15:00,3882.4,20116.4,24986.3,88914.6,78198.6,236000.0
26-11-2013 07:30:00,3990.4,20309.7,25478.8,89103.7,77730.2,249333.3
26-11-2013 07:45:00,3891.3,20242.8,35682.9,84924.4,74225.3,249333.3
26-11-2013 08:00:00,3768.7,20217.8,53809.0,86617.1,92167.1,261333.3
26-11-2013 08:15:00,3650.3,20263.7,53965.5,86375.6,88582.9,304000.0
26-11-2013 08:30:00,37953.4,20068.4,44664.3,91052.4,86363.0,298666.7
26-11-2013 08:45:00,33742.3,20310.3,44097.1,89579.8,82630.0,324000.0
26-11-2013 09:00:00,27273.8,20323.5,39594.9,117764.9,83556.1,316000.0
26-11-2013 09:15:00,24388.2,20279.2,34195.2,131542.3,86843.4,316000.0
26-11-2013 09:30:00,22987.0,20264.2,33589.9,131433.1,84332.6,317333.3
26-11-2013 09:45:00,21172.6,19677.9,24023.7,133010.2,81947.3,313333.3
26-11-2013 10:00:00,19855.9,20073.6,37099.8,134237.2,82156.0,297333.3
26-11-2013 10:15:00,19169.4,20334.6,32651.2,131178.9,82523.1,314666.7
26-11-2013 10:30:00,23842.5,20319.4,29962.1,122951.1,80956.2,305333.3
26-11-2013 10:45:00,26691.3,20346.4,36383.1,124052.9,81391.7,304000.0
26-11-2013 11:00:00,23522.6,20284.6,35016.8,127365.2,85957.7,313333.3
26-11-2013 11:15:00,22984.5,20131.0,40206.5,135276.9,83676.6,313333.3
26-11-2013 11:30:00,21671.4,20287.8,27527.2,142706.1,81365.5,321333.3
26-11-2013 11:45:00,17085.8,20317.6,39868.1,125843.8,80564.0,314666.7
26-11-2013 12:00:00,18087.9,20279.5,51302.1,127474.3,78717.0,304000.0
26-11-2013 12:15:00,19120.6,20316.2,56182.3,132427.2,78671.0,313333.3
26-11-2013 12:30:00,16365.1,20130.3,42682.6,117652.3,87393.8,326666.7
26-11-2013 12:45:00,19026.1,20299.9,43808.8,109732.9,91805.2,308000.0
26-11-2013 13:00:00,20041.8,20337.9,46913.2,115590.7,94996.0,308000.0
26-11-2013 13:15:00,15522.3,20336.6,43305.5,123333.8,93591.0,322666.7
26-11-2013 13:30:00,15343.4,20327.2,42606.9,124228.5,89459.7,318666.7
26-11-2013 13:45:00,13033.6,20181.1,37704.8,116876.4,89116.2,312000.0
26-11-2013 14:00:00,15466.9,20326.5,38967.7,126938.9,89452.9,300000.0
26-11-2013 14:15:00,23347.9,16685.4,36002.0,126003.5,92495.9,314666.7
26-11-2013 14:30:00,22439.5,15636.2,36586.6,130400.7,94275.1,320000.0
26-11-2013 14:45:00,22895.1,15654.6,36139.5,123204.2,93430.9,325333.3
26-11-2013 15:00:00,24060.3,15497.6,35756.0,125753.6,90326.3,320000.0
26-11-2013 15:15:00,22949.0,15656.1,46124.3,125345.8,88837.4,314666.7
26-11-2013 15:30:00,22392.9,15642.4,35664.3,133337.4,78274.2,324000.0
26-11-2013 15:45:00,23178.1,15650.9,35542.8,130364.1,79009.2,309333.3
26-11-2013 16:00:00,22918.8,15100.4,23947.2,133102.3,63718.8,306666.7
26-11-2013 16:15:00,18893.0,15610.8,22976.6,126699.9,75439.5,284000.0
26-11-2013 16:30:00,18663.8,15752.0,40831.8,127729.9,72955.1,289333.3
26-11-2013 16:45:00,20086.3,15749.9,44363.5,127163.8,73229.3,305333.3
26-11-2013 17:00:00,21647.8,15777.4,35304.9,116301.8,72969.7,312000.0
26-11-2013 17:15:00,18411.9,15747.8,30583.1,100250.9,73131.7,304000.0
26-11-2013 17:30:00,18517.9,15658.5,30000.8,87673.7,72879.2,288000.0
26-11-2013 17:45:00,21262.5,15501.6,29903.3,81591.9,73280.8,274666.7
26-11-2013 18:00:00,22263.8,15694.7,23307.5,81539.4,73274.4,278666.7
26-11-2013 18:15:00,22264.1,15672.0,29339.5,76058.3,72891.7,264000.0
26-11-2013 18:30:00,20590.5,15665.8,28413.4,79662.2,70511.8,265333.3
26-11-2013 18:45:00,17769.9,15665.8,28468.3,78334.6,70435.2,264000.0
26-11-2013 19:00:00,21816.9,15564.0,23956.9,70526.3,70225.8,265333.3
26-11-2013 19:15:00,19607.3,15711.8,26406.6,63985.4,70028.3,264000.0
26-11-2013 19:30:00,19467.1,15684.4,23165.9,60014.4,80610.7,250666.7
26-11-2013 19:45:00,22024.5,15710.9,24462.8,57984.3,82711.4,252000.0
26-11-2013 20:00:00,21612.5,15725.2,20908.9,50440.6,83351.8,258666.7
26-11-2013 20:15:00,21491.6,15530.6,19404.1,45150.2,83297.6,257333.3
26-11-2013 20:30:00,16517.4,15690.4,9351.8,41339.7,82981.5,257333.3
26-11-2013 20:45:00,10263.7,15718.4,6684.8,38729.4,81021.5,236000.0
26-11-2013 21:00:00,7856.9,15739.5,6541.7,32046.4,68899.1,214666.7
26-11-2013 21:15:00,5944.6,15796.0,5334.5,37157.1,68905.4,188000.0
26-11-2013 21:30:00,2777.1,15629.9,4579.0,33986.3,68773.4,184000.0
26-11-2013 21:45:00,1378.2,15776.6,4111.9,36785.5,68557.5,177333.3
26-11-2013 22:00:00,1189.6,15774.7,7010.5,36388.5,60642.4,173333.3
